FID,the_geom,CWP_CODE,GRIDTYPE,QUADRANT,X_COORD,Y_COORD,CWP_A,CWP_B,CWP_C,CWP_D,CWP_E,SURFACE,ON_SEA,ON_LAND,ON_LAND_P,ON_SEA_P
cwp-grid-map-5deg_x_5deg.2438,"MULTIPOLYGON (((70 -130, 70 -125, 65 -125, 65 -130, 70 -130)))",6465125,5deg_x_5deg,NW,-127.5,67.5,6,4,65,125,,118386008780.2546,4784922578.4302,113635383769.9706,95.99,4.04
cwp-grid-map-5deg_x_5deg.2439,"MULTIPOLYGON (((70 -135, 70 -130, 65 -130, 65 -135, 70 -135)))",6465130,5deg_x_5deg,NW,-132.5,67.5,6,4,65,130,,118386008780.2542,7242751655.1282,111632416556.4321,94.3,6.12
cwp-grid-map-5deg_x_5deg.2440,"MULTIPOLYGON (((70 -140, 70 -135, 65 -135, 65 -140, 70 -140)))",6465135,5deg_x_5deg,NW,-137.5,67.5,6,4,65,135,,118386008780.2539,17242072010.9196,100921511445.3216,85.25,14.56
cwp-grid-map-5deg_x_5deg.2441,"MULTIPOLYGON (((70 -145, 70 -140, 65 -140, 65 -145, 70 -145)))",6465140,5deg_x_5deg,NW,-142.5,67.5,6,4,65,140,,118386008780.2554,3153081342.0604,114479410096.1329,96.7,2.66
cwp-grid-map-5deg_x_5deg.2442,"MULTIPOLYGON (((70 -150, 70 -145, 65 -145, 65 -150, 70 -150)))",6465145,5deg_x_5deg,NW,-147.5,67.5,6,4,65,145,,118386008780.2551,12733018.8858,118319540222.9178,99.94,0.01
cwp-grid-map-5deg_x_5deg.2443,"MULTIPOLYGON (((70 -155, 70 -150, 65 -150, 65 -155, 70 -155)))",6465150,5deg_x_5deg,NW,-152.5,67.5,6,4,65,150,,118386008780.2542,0,118386008780.2544,100,0
cwp-grid-map-5deg_x_5deg.2444,"MULTIPOLYGON (((70 -160, 70 -155, 65 -155, 65 -160, 70 -160)))",6465155,5deg_x_5deg,NW,-157.5,67.5,6,4,65,155,,118386008780.2544,0,118386008780.2546,100,0
cwp-grid-map-5deg_x_5deg.2445,"MULTIPOLYGON (((70 -165, 70 -160, 65 -160, 65 -165, 70 -165)))",6465160,5deg_x_5deg,NW,-162.5,67.5,6,4,65,160,,118386008780.2546,24677396904.2802,97771182115.9779,82.59,20.84
cwp-grid-map-5deg_x_5deg.2446,"MULTIPOLYGON (((70 -170, 70 -165, 65 -165, 65 -170, 70 -170)))",6465165,5deg_x_5deg,NW,-167.5,67.5,6,4,65,165,,118386008780.2544,97448527550.112,19271891620.8278,16.28,82.31
cwp-grid-map-5deg_x_5deg.2447,"MULTIPOLYGON (((70 -175, 70 -170, 65 -170, 65 -175, 70 -175)))",6465170,5deg_x_5deg,NW,-172.5,67.5,6,4,65,170,,118386008780.2554,82891787104.4171,36558705132.9869,30.88,70.02
cwp-grid-map-5deg_x_5deg.2448,"MULTIPOLYGON (((70 -180, 70 -175, 65 -175, 65 -180, 70 -180)))",6465175,5deg_x_5deg,NW,-177.5,67.5,6,4,65,175,,118386008780.2544,51719399009.8858,65591680408.474,55.4,43.69
cwp-grid-map-5deg_x_5deg.2449,"MULTIPOLYGON (((75 -5, 75 0, 70 0, 70 -5, 75 -5)))",6470000,5deg_x_5deg,NW,-2.5,72.5,6,4,70,000,,92982218282.8488,92982218282.8488,0,0,100
cwp-grid-map-5deg_x_5deg.2450,"MULTIPOLYGON (((75 -10, 75 -5, 70 -5, 70 -10, 75 -10)))",6470005,5deg_x_5deg,NW,-7.5,72.5,6,4,70,005,,92982218282.8488,92598230063.3062,383988219.5426,0.41,99.59
cwp-grid-map-5deg_x_5deg.2451,"MULTIPOLYGON (((75 -15, 75 -10, 70 -10, 70 -15, 75 -15)))",6470010,5deg_x_5deg,NW,-12.5,72.5,6,4,70,010,,92982218282.8487,92982218282.8488,0,0,100
cwp-grid-map-5deg_x_5deg.2452,"MULTIPOLYGON (((75 -20, 75 -15, 70 -15, 70 -20, 75 -20)))",6470015,5deg_x_5deg,NW,-17.5,72.5,6,4,70,015,,92982218282.8488,91873060991.5176,1334035716.5175,1.43,98.81
cwp-grid-map-5deg_x_5deg.2453,"MULTIPOLYGON (((75 -25, 75 -20, 70 -20, 70 -25, 75 -25)))",6470020,5deg_x_5deg,NW,-22.5,72.5,6,4,70,020,,92982218282.8488,44141067101.4762,49323341771.8542,53.05,47.47
cwp-grid-map-5deg_x_5deg.2454,"MULTIPOLYGON (((75 -30, 75 -25, 70 -25, 70 -30, 75 -30)))",6470025,5deg_x_5deg,NW,-27.5,72.5,6,4,70,025,,92982218282.8487,9147135072.1144,83128014195.066,89.4,9.84
cwp-grid-map-5deg_x_5deg.2455,"MULTIPOLYGON (((75 -35, 75 -30, 70 -30, 70 -35, 75 -35)))",6470030,5deg_x_5deg,NW,-32.5,72.5,6,4,70,030,,92982218282.8488,0,92982218282.8489,100,0
cwp-grid-map-5deg_x_5deg.2456,"MULTIPOLYGON (((75 -40, 75 -35, 70 -35, 70 -40, 75 -40)))",6470035,5deg_x_5deg,NW,-37.5,72.5,6,4,70,035,,92982218282.8488,0,92982218282.8488,100,0
cwp-grid-map-5deg_x_5deg.2457,"MULTIPOLYGON (((75 -45, 75 -40, 70 -40, 70 -45, 75 -45)))",6470040,5deg_x_5deg,NW,-42.5,72.5,6,4,70,040,,92982218282.8488,0,92982218282.8488,100,0
cwp-grid-map-5deg_x_5deg.2458,"MULTIPOLYGON (((75 -50, 75 -45, 70 -45, 70 -50, 75 -50)))",6470045,5deg_x_5deg,NW,-47.5,72.5,6,4,70,045,,92982218282.8488,0,92982218282.8488,100,0
cwp-grid-map-5deg_x_5deg.2459,"MULTIPOLYGON (((75 -55, 75 -50, 70 -50, 70 -55, 75 -55)))",6470050,5deg_x_5deg,NW,-52.5,72.5,6,4,70,050,,92982218282.8488,13800502412.8143,80680384482.9875,86.77,14.84
cwp-grid-map-5deg_x_5deg.2460,"MULTIPOLYGON (((75 -60, 75 -55, 70 -55, 70 -60, 75 -60)))",6470055,5deg_x_5deg,NW,-57.5,72.5,6,4,70,055,,92982218282.8485,79352419193.4621,12131130476.4333,13.05,85.34
cwp-grid-map-5deg_x_5deg.2461,"MULTIPOLYGON (((75 -65, 75 -60, 70 -60, 70 -65, 75 -65)))",6470060,5deg_x_5deg,NW,-62.5,72.5,6,4,70,060,,92982218282.849,92982218282.8492,0,0,100
cwp-grid-map-5deg_x_5deg.2462,"MULTIPOLYGON (((75 -70, 75 -65, 70 -65, 70 -70, 75 -70)))",6470065,5deg_x_5deg,NW,-67.5,72.5,6,4,70,065,,92982218282.8485,89065934321.4402,4788747310.9986,5.15,95.79
cwp-grid-map-5deg_x_5deg.2463,"MULTIPOLYGON (((75 -75, 75 -70, 70 -70, 70 -75, 75 -75)))",6470070,5deg_x_5deg,NW,-72.5,72.5,6,4,70,070,,92982218282.8491,65684059047.2887,28245240188.4298,30.38,70.64
cwp-grid-map-5deg_x_5deg.2464,"MULTIPOLYGON (((75 -80, 75 -75, 70 -75, 70 -80, 75 -80)))",6470075,5deg_x_5deg,NW,-77.5,72.5,6,4,70,075,,92982218282.8484,35785239983.6754,57508087942.8651,61.85,38.49
cwp-grid-map-5deg_x_5deg.2465,"MULTIPOLYGON (((75 -85, 75 -80, 70 -80, 70 -85, 75 -85)))",6470080,5deg_x_5deg,NW,-82.5,72.5,6,4,70,080,,92982218282.8489,20989699352.4104,72321161861.7169,77.78,22.57
cwp-grid-map-5deg_x_5deg.2466,"MULTIPOLYGON (((75 -90, 75 -85, 70 -85, 70 -90, 75 -90)))",6470085,5deg_x_5deg,NW,-87.5,72.5,6,4,70,085,,92982218282.8488,35182089102.8158,57758865086.4528,62.12,37.84
cwp-grid-map-5deg_x_5deg.2467,"MULTIPOLYGON (((75 -95, 75 -90, 70 -90, 70 -95, 75 -95)))",6470090,5deg_x_5deg,NW,-92.5,72.5,6,4,70,090,,92982218282.849,50268453063.3796,42837318420.9447,46.07,54.06
cwp-grid-map-5deg_x_5deg.2468,"MULTIPOLYGON (((75 -100, 75 -95, 70 -95, 70 -100, 75 -100)))",6470095,5deg_x_5deg,NW,-97.5,72.5,6,4,70,095,,92982218282.8486,52785174336.6443,40379116661.8092,43.43,56.77
cwp-grid-map-5deg_x_5deg.2469,"MULTIPOLYGON (((75 -105, 75 -100, 70 -100, 70 -105, 75 -105)))",6470100,5deg_x_5deg,NW,-102.5,72.5,6,4,70,100,,92982218282.8492,72068785602.2637,20943115113.115,22.52,77.51
cwp-grid-map-5deg_x_5deg.2470,"MULTIPOLYGON (((75 -110, 75 -105, 70 -105, 70 -110, 75 -110)))",6470105,5deg_x_5deg,NW,-107.5,72.5,6,4,70,105,,92982218282.8485,33257133929.7355,59670765865.5229,64.17,35.77
cwp-grid-map-5deg_x_5deg.2471,"MULTIPOLYGON (((75 -115, 75 -110, 70 -110, 70 -115, 75 -115)))",6470110,5deg_x_5deg,NW,-112.5,72.5,6,4,70,110,,92982218282.8489,35154941438.7393,57854948534.4326,62.22,37.81
cwp-grid-map-5deg_x_5deg.2472,"MULTIPOLYGON (((75 -120, 75 -115, 70 -115, 70 -120, 75 -120)))",6470115,5deg_x_5deg,NW,-117.5,72.5,6,4,70,115,,92982218282.8483,42589095723.8055,50636104172.6436,54.46,45.8
cwp-grid-map-5deg_x_5deg.2473,"MULTIPOLYGON (((75 -125, 75 -120, 70 -120, 70 -125, 75 -125)))",6470120,5deg_x_5deg,NW,-122.5,72.5,6,4,70,120,,92982218282.8489,42566164051.5103,50688275012.0507,54.51,45.78
cwp-grid-map-5deg_x_5deg.2474,"MULTIPOLYGON (((75 -130, 75 -125, 70 -125, 70 -130, 75 -130)))",6470125,5deg_x_5deg,NW,-127.5,72.5,6,4,70,125,,92982218282.8491,86297027693.5256,3615992069.8548,3.89,92.81
cwp-grid-map-5deg_x_5deg.2475,"MULTIPOLYGON (((75 -135, 75 -130, 70 -130, 70 -135, 75 -135)))",6470130,5deg_x_5deg,NW,-132.5,72.5,6,4,70,130,,92982218282.8484,92437079413.5191,372440658.2972,0.4,99.41
cwp-grid-map-5deg_x_5deg.2476,"MULTIPOLYGON (((75 -140, 75 -135, 70 -135, 70 -140, 75 -140)))",6470135,5deg_x_5deg,NW,-137.5,72.5,6,4,70,135,,92982218282.8486,92982218282.8486,0,0,100
cwp-grid-map-5deg_x_5deg.2477,"MULTIPOLYGON (((75 -145, 75 -140, 70 -140, 70 -145, 75 -145)))",6470140,5deg_x_5deg,NW,-142.5,72.5,6,4,70,140,,92982218282.8486,92246716598.1158,735501684.7327,0.79,99.21
cwp-grid-map-5deg_x_5deg.2478,"MULTIPOLYGON (((75 -150, 75 -145, 70 -145, 70 -150, 75 -150)))",6470145,5deg_x_5deg,NW,-147.5,72.5,6,4,70,145,,92982218282.8494,88619856844.9467,5457314352.4244,5.87,95.31
cwp-grid-map-5deg_x_5deg.2479,"MULTIPOLYGON (((75 -155, 75 -150, 70 -150, 70 -155, 75 -155)))",6470150,5deg_x_5deg,NW,-152.5,72.5,6,4,70,150,,92982218282.8486,79941575605.8685,14321541989.6154,15.4,85.98
cwp-grid-map-5deg_x_5deg.2480,"MULTIPOLYGON (((75 -160, 75 -155, 70 -155, 70 -160, 75 -160)))",6470155,5deg_x_5deg,NW,-157.5,72.5,6,4,70,155,,92982218282.8484,72105000160.0137,20088336751.8154,21.6,77.55
cwp-grid-map-5deg_x_5deg.2481,"MULTIPOLYGON (((75 -165, 75 -160, 70 -160, 70 -165, 75 -165)))",6470160,5deg_x_5deg,NW,-162.5,72.5,6,4,70,160,,92982218282.8491,87609895716.8305,3785351709.8816,4.07,94.22
cwp-grid-map-5deg_x_5deg.2482,"MULTIPOLYGON (((75 -170, 75 -165, 70 -165, 70 -170, 75 -170)))",6470165,5deg_x_5deg,NW,-167.5,72.5,6,4,70,165,,92982218282.8489,92982218282.8484,0,0,100
cwp-grid-map-5deg_x_5deg.2483,"MULTIPOLYGON (((75 -175, 75 -170, 70 -170, 70 -175, 75 -175)))",6470170,5deg_x_5deg,NW,-172.5,72.5,6,4,70,170,,92982218282.8489,92982218282.8489,0,0,100
cwp-grid-map-5deg_x_5deg.2484,"MULTIPOLYGON (((75 -180, 75 -175, 70 -175, 70 -180, 75 -180)))",6470175,5deg_x_5deg,NW,-177.5,72.5,6,4,70,175,,92982218282.8484,91172440147.4677,5256160395.7593,5.65,98.05
cwp-grid-map-5deg_x_5deg.2485,"MULTIPOLYGON (((80 -5, 80 0, 75 0, 75 -5, 80 -5)))",6475000,5deg_x_5deg,NW,-2.5,77.5,6,4,75,000,,66864574302.4982,66864574302.4982,0,0,100
cwp-grid-map-5deg_x_5deg.2486,"MULTIPOLYGON (((80 -10, 80 -5, 75 -5, 75 -10, 80 -10)))",6475005,5deg_x_5deg,NW,-7.5,77.5,6,4,75,005,,66864574302.4981,66864574302.4982,0,0,100
cwp-grid-map-5deg_x_5deg.2487,"MULTIPOLYGON (((80 -15, 80 -10, 75 -10, 75 -15, 80 -15)))",6475010,5deg_x_5deg,NW,-12.5,77.5,6,4,75,010,,66864574302.4981,66864574302.4982,0,0,100
cwp-grid-map-5deg_x_5deg.2488,"MULTIPOLYGON (((80 -20, 80 -15, 75 -15, 75 -20, 80 -20)))",6475015,5deg_x_5deg,NW,-17.5,77.5,6,4,75,015,,66864574302.4982,57919436395.805,9603616794.8441,14.36,86.62
cwp-grid-map-5deg_x_5deg.2489,"MULTIPOLYGON (((80 -25, 80 -20, 75 -20, 75 -25, 80 -25)))",6475020,5deg_x_5deg,NW,-22.5,77.5,6,4,75,020,,66864574302.4981,7595944871.6724,58610150542.6749,87.66,11.36
cwp-grid-map-5deg_x_5deg.2490,"MULTIPOLYGON (((80 -30, 80 -25, 75 -25, 75 -30, 80 -30)))",6475025,5deg_x_5deg,NW,-27.5,77.5,6,4,75,025,,66864574302.4981,0,66864574302.4982,100,0
cwp-grid-map-5deg_x_5deg.2491,"MULTIPOLYGON (((80 -35, 80 -30, 75 -30, 75 -35, 80 -35)))",6475030,5deg_x_5deg,NW,-32.5,77.5,6,4,75,030,,66864574302.4981,0,66864574302.4982,100,0
cwp-grid-map-5deg_x_5deg.2492,"MULTIPOLYGON (((80 -40, 80 -35, 75 -35, 75 -40, 80 -40)))",6475035,5deg_x_5deg,NW,-37.5,77.5,6,4,75,035,,66864574302.4981,0,66864574302.4982,100,0
cwp-grid-map-5deg_x_5deg.2493,"MULTIPOLYGON (((80 -45, 80 -40, 75 -40, 75 -45, 80 -45)))",6475040,5deg_x_5deg,NW,-42.5,77.5,6,4,75,040,,66864574302.4981,0,66864574302.4982,100,0
cwp-grid-map-5deg_x_5deg.2494,"MULTIPOLYGON (((80 -50, 80 -45, 75 -45, 75 -50, 80 -50)))",6475045,5deg_x_5deg,NW,-47.5,77.5,6,4,75,045,,66864574302.498,0,66864574302.4981,100,0
cwp-grid-map-5deg_x_5deg.2495,"MULTIPOLYGON (((80 -55, 80 -50, 75 -50, 75 -55, 80 -55)))",6475050,5deg_x_5deg,NW,-52.5,77.5,6,4,75,050,,66864574302.4982,0,66864574302.4984,100,0
cwp-grid-map-5deg_x_5deg.2496,"MULTIPOLYGON (((80 -60, 80 -55, 75 -55, 75 -60, 80 -60)))",6475055,5deg_x_5deg,NW,-57.5,77.5,6,4,75,055,,66864574302.498,4365810348.8107,63439048542.7316,94.88,6.53
cwp-grid-map-5deg_x_5deg.2497,"MULTIPOLYGON (((80 -65, 80 -60, 75 -60, 75 -65, 80 -65)))",6475060,5deg_x_5deg,NW,-62.5,77.5,6,4,75,060,,66864574302.4982,18379386344.7535,49057812360.6834,73.37,27.49
cwp-grid-map-5deg_x_5deg.2498,"MULTIPOLYGON (((80 -70, 80 -65, 75 -65, 75 -70, 80 -70)))",6475065,5deg_x_5deg,NW,-67.5,77.5,6,4,75,065,,66864574302.498,31779351564.6737,35805704602.7454,53.55,47.53
cwp-grid-map-5deg_x_5deg.2499,"MULTIPOLYGON (((80 -75, 80 -70, 75 -70, 75 -75, 80 -75)))",6475070,5deg_x_5deg,NW,-72.5,77.5,6,4,75,070,,66864574302.4982,55588241312.7569,10681956325.477,15.98,83.14
cwp-grid-map-5deg_x_5deg.2500,"MULTIPOLYGON (((80 -80, 80 -75, 75 -75, 75 -80, 80 -80)))",6475075,5deg_x_5deg,NW,-77.5,77.5,6,4,75,075,,66864574302.498,38886780076.6362,28693643850.5914,42.91,58.16
cwp-grid-map-5deg_x_5deg.2501,"MULTIPOLYGON (((80 -85, 80 -80, 75 -80, 75 -85, 80 -85)))",6475080,5deg_x_5deg,NW,-82.5,77.5,6,4,75,080,,66864574302.4982,14606896743.7526,52717276077.1704,78.84,21.85
cwp-grid-map-5deg_x_5deg.2502,"MULTIPOLYGON (((80 -90, 80 -85, 75 -85, 75 -90, 80 -90)))",6475085,5deg_x_5deg,NW,-87.5,77.5,6,4,75,085,,66864574302.498,26490320059.5515,40466053341.2805,60.52,39.62
cwp-grid-map-5deg_x_5deg.2503,"MULTIPOLYGON (((80 -95, 80 -90, 75 -90, 75 -95, 80 -95)))",6475090,5deg_x_5deg,NW,-92.5,77.5,6,4,75,090,,66864574302.4983,31256446862.5866,35843529133.1317,53.61,46.75
cwp-grid-map-5deg_x_5deg.2504,"MULTIPOLYGON (((80 -100, 80 -95, 75 -95, 75 -100, 80 -100)))",6475095,5deg_x_5deg,NW,-97.5,77.5,6,4,75,095,,66864574302.4978,41101965181.3721,25876841938.8232,38.7,61.47
cwp-grid-map-5deg_x_5deg.2505,"MULTIPOLYGON (((80 -105, 80 -100, 75 -100, 75 -105, 80 -105)))",6475100,5deg_x_5deg,NW,-102.5,77.5,6,4,75,100,,66864574302.4984,45519160999.8173,21290451769.8751,31.84,68.08
cwp-grid-map-5deg_x_5deg.2506,"MULTIPOLYGON (((80 -110, 80 -105, 75 -105, 75 -110, 80 -110)))",6475105,5deg_x_5deg,NW,-107.5,77.5,6,4,75,105,,66864574302.4979,50032114860.9631,17146949027.2634,25.64,74.83
cwp-grid-map-5deg_x_5deg.2507,"MULTIPOLYGON (((80 -115, 80 -110, 75 -110, 75 -115, 80 -115)))",6475110,5deg_x_5deg,NW,-112.5,77.5,6,4,75,110,,66864574302.4979,44035157766.7137,22780408968.1018,34.07,65.86
cwp-grid-map-5deg_x_5deg.2508,"MULTIPOLYGON (((80 -120, 80 -115, 75 -115, 75 -120, 80 -120)))",6475115,5deg_x_5deg,NW,-117.5,77.5,6,4,75,115,,66864574302.4979,47187741751.2647,19280417466.0265,28.84,70.57
cwp-grid-map-5deg_x_5deg.2509,"MULTIPOLYGON (((80 -125, 80 -120, 75 -120, 75 -125, 80 -125)))",6475120,5deg_x_5deg,NW,-122.5,77.5,6,4,75,120,,66864574302.4984,58695716319.9635,5098856637.4587,7.63,87.78
cwp-grid-map-5deg_x_5deg.2510,"MULTIPOLYGON (((80 -130, 80 -125, 75 -125, 75 -130, 80 -130)))",6475125,5deg_x_5deg,NW,-127.5,77.5,6,4,75,125,,66864574302.4982,66864574302.4982,0,0,100
cwp-grid-map-5deg_x_5deg.2511,"MULTIPOLYGON (((80 -135, 80 -130, 75 -130, 75 -135, 80 -135)))",6475130,5deg_x_5deg,NW,-132.5,77.5,6,4,75,130,,66864574302.4979,66864574302.4982,0,0,100
cwp-grid-map-5deg_x_5deg.2512,"MULTIPOLYGON (((80 -140, 80 -135, 75 -135, 75 -140, 80 -140)))",6475135,5deg_x_5deg,NW,-137.5,77.5,6,4,75,135,,66864574302.4979,66864574302.4982,0,0,100
cwp-grid-map-5deg_x_5deg.2513,"MULTIPOLYGON (((80 -145, 80 -140, 75 -140, 75 -145, 80 -145)))",6475140,5deg_x_5deg,NW,-142.5,77.5,6,4,75,140,,66864574302.4984,66864574302.4984,0,0,100
cwp-grid-map-5deg_x_5deg.2514,"MULTIPOLYGON (((80 -150, 80 -145, 75 -145, 75 -150, 80 -150)))",6475145,5deg_x_5deg,NW,-147.5,77.5,6,4,75,145,,66864574302.4982,66864574302.4982,0,0,100
cwp-grid-map-5deg_x_5deg.2515,"MULTIPOLYGON (((80 -155, 80 -150, 75 -150, 75 -155, 80 -155)))",6475150,5deg_x_5deg,NW,-152.5,77.5,6,4,75,150,,66864574302.4982,66864574302.4983,0,0,100
cwp-grid-map-5deg_x_5deg.2516,"MULTIPOLYGON (((80 -160, 80 -155, 75 -155, 75 -160, 80 -160)))",6475155,5deg_x_5deg,NW,-157.5,77.5,6,4,75,155,,66864574302.4978,66864574302.4979,0,0,100
cwp-grid-map-5deg_x_5deg.2517,"MULTIPOLYGON (((80 -165, 80 -160, 75 -160, 75 -165, 80 -165)))",6475160,5deg_x_5deg,NW,-162.5,77.5,6,4,75,160,,66864574302.4979,66864574302.4979,0,0,100
cwp-grid-map-5deg_x_5deg.2518,"MULTIPOLYGON (((80 -170, 80 -165, 75 -165, 75 -170, 80 -170)))",6475165,5deg_x_5deg,NW,-167.5,77.5,6,4,75,165,,66864574302.4987,66864574302.4985,0,0,100
cwp-grid-map-5deg_x_5deg.2519,"MULTIPOLYGON (((80 -175, 80 -170, 75 -170, 75 -175, 80 -175)))",6475170,5deg_x_5deg,NW,-172.5,77.5,6,4,75,170,,66864574302.498,66864574302.4983,0,0,100
cwp-grid-map-5deg_x_5deg.2520,"MULTIPOLYGON (((80 -180, 80 -175, 75 -175, 75 -180, 80 -180)))",6475175,5deg_x_5deg,NW,-177.5,77.5,6,4,75,175,,66864574302.4978,66864574302.498,0,0,100
cwp-grid-map-5deg_x_5deg.2521,"MULTIPOLYGON (((85 -5, 85 0, 80 0, 80 -5, 85 -5)))",6480000,5deg_x_5deg,NW,-2.5,82.5,6,4,80,000,,40229032897.5685,40229032897.5685,0,0,100
cwp-grid-map-5deg_x_5deg.2522,"MULTIPOLYGON (((85 -10, 85 -5, 80 -5, 80 -10, 85 -10)))",6480005,5deg_x_5deg,NW,-7.5,82.5,6,4,80,005,,40229032897.5685,40229032897.5685,0,0,100
cwp-grid-map-5deg_x_5deg.2523,"MULTIPOLYGON (((85 -15, 85 -10, 80 -10, 80 -15, 85 -15)))",6480010,5deg_x_5deg,NW,-12.5,82.5,6,4,80,010,,40229032897.5685,36440723533.4222,4210808372.7932,10.47,90.58
cwp-grid-map-5deg_x_5deg.2524,"MULTIPOLYGON (((85 -20, 85 -15, 80 -15, 80 -20, 85 -20)))",6480015,5deg_x_5deg,NW,-17.5,82.5,6,4,80,015,,40229032897.5685,27592675107.5872,12749611781.689,31.69,68.59
cwp-grid-map-5deg_x_5deg.2525,"MULTIPOLYGON (((85 -25, 85 -20, 80 -20, 80 -25, 85 -25)))",6480020,5deg_x_5deg,NW,-22.5,82.5,6,4,80,020,,40229032897.5685,21470597442.8842,19114215416.6576,47.51,53.37
cwp-grid-map-5deg_x_5deg.2526,"MULTIPOLYGON (((85 -30, 85 -25, 80 -25, 80 -30, 85 -30)))",6480025,5deg_x_5deg,NW,-27.5,82.5,6,4,80,025,,40229032897.5685,12268608162.8992,28139935068.2685,69.95,30.5
cwp-grid-map-5deg_x_5deg.2527,"MULTIPOLYGON (((85 -35, 85 -30, 80 -30, 80 -35, 85 -35)))",6480030,5deg_x_5deg,NW,-32.5,82.5,6,4,80,030,,40229032897.5685,9960189347.2178,30268368669.5774,75.24,24.76
cwp-grid-map-5deg_x_5deg.2528,"MULTIPOLYGON (((85 -40, 85 -35, 80 -35, 80 -40, 85 -40)))",6480035,5deg_x_5deg,NW,-37.5,82.5,6,4,80,035,,40229032897.5685,10240274982.2699,30257447768.6758,75.21,25.45
cwp-grid-map-5deg_x_5deg.2529,"MULTIPOLYGON (((85 -45, 85 -40, 80 -40, 80 -45, 85 -45)))",6480040,5deg_x_5deg,NW,-42.5,82.5,6,4,80,040,,40229032897.5685,13009870944.694,27464379026.409,68.27,32.34
cwp-grid-map-5deg_x_5deg.2530,"MULTIPOLYGON (((85 -50, 85 -45, 80 -45, 80 -50, 85 -50)))",6480045,5deg_x_5deg,NW,-47.5,82.5,6,4,80,045,,40229032897.5685,17185012848.3788,23172500941.9635,57.6,42.72
cwp-grid-map-5deg_x_5deg.2531,"MULTIPOLYGON (((85 -55, 85 -50, 80 -50, 80 -55, 85 -55)))",6480050,5deg_x_5deg,NW,-52.5,82.5,6,4,80,050,,40229032897.5685,19781735221.0375,20334239660.3823,50.55,49.17
cwp-grid-map-5deg_x_5deg.2532,"MULTIPOLYGON (((85 -60, 85 -55, 80 -55, 80 -60, 85 -60)))",6480055,5deg_x_5deg,NW,-57.5,82.5,6,4,80,055,,40229032897.5685,20027489478.649,20257599093.3699,50.36,49.78
cwp-grid-map-5deg_x_5deg.2533,"MULTIPOLYGON (((85 -65, 85 -60, 80 -60, 80 -65, 85 -65)))",6480060,5deg_x_5deg,NW,-62.5,82.5,6,4,80,060,,40229032897.5686,23569530879.8875,17302451101.3493,43.01,58.59
cwp-grid-map-5deg_x_5deg.2534,"MULTIPOLYGON (((85 -70, 85 -65, 80 -65, 80 -70, 85 -70)))",6480065,5deg_x_5deg,NW,-67.5,82.5,6,4,80,065,,40229032897.5684,21174217334.4787,19168124349.7848,47.65,52.63
cwp-grid-map-5deg_x_5deg.2535,"MULTIPOLYGON (((85 -75, 85 -70, 80 -70, 80 -75, 85 -75)))",6480070,5deg_x_5deg,NW,-72.5,82.5,6,4,80,070,,40229032897.5686,13300013012.7635,26621306377.042,66.17,33.06
cwp-grid-map-5deg_x_5deg.2536,"MULTIPOLYGON (((85 -80, 85 -75, 80 -75, 80 -80, 85 -80)))",6480075,5deg_x_5deg,NW,-77.5,82.5,6,4,80,075,,40229032897.5684,14943676492.1672,26022549683.6739,64.69,37.15
cwp-grid-map-5deg_x_5deg.2537,"MULTIPOLYGON (((85 -85, 85 -80, 80 -80, 80 -85, 85 -85)))",6480080,5deg_x_5deg,NW,-82.5,82.5,6,4,80,080,,40229032897.5685,20475964926.2117,19774327037.9576,49.15,50.9
cwp-grid-map-5deg_x_5deg.2538,"MULTIPOLYGON (((85 -90, 85 -85, 80 -85, 80 -90, 85 -90)))",6480085,5deg_x_5deg,NW,-87.5,82.5,6,4,80,085,,40229032897.5685,25669975003.6037,14338769498.5249,35.64,63.81
cwp-grid-map-5deg_x_5deg.2539,"MULTIPOLYGON (((85 -95, 85 -90, 80 -90, 80 -95, 85 -95)))",6480090,5deg_x_5deg,NW,-92.5,82.5,6,4,80,090,,40229032897.5685,28348342163.722,11052715030.1686,27.47,70.47
cwp-grid-map-5deg_x_5deg.2540,"MULTIPOLYGON (((85 -100, 85 -95, 80 -95, 80 -100, 85 -100)))",6480095,5deg_x_5deg,NW,-97.5,82.5,6,4,80,095,,40229032897.5685,36872351071.6554,1761427646.0643,4.38,91.66
cwp-grid-map-5deg_x_5deg.2541,"MULTIPOLYGON (((85 -105, 85 -100, 80 -100, 80 -105, 85 -105)))",6480100,5deg_x_5deg,NW,-102.5,82.5,6,4,80,100,,40229032897.5687,39985707558.0494,23893017.8706,0.06,99.4
cwp-grid-map-5deg_x_5deg.2542,"MULTIPOLYGON (((85 -110, 85 -105, 80 -105, 80 -110, 85 -110)))",6480105,5deg_x_5deg,NW,-107.5,82.5,6,4,80,105,,40229032897.5684,40229032897.5683,0,0,100
cwp-grid-map-5deg_x_5deg.2543,"MULTIPOLYGON (((85 -115, 85 -110, 80 -110, 80 -115, 85 -115)))",6480110,5deg_x_5deg,NW,-112.5,82.5,6,4,80,110,,40229032897.5685,40229032897.5685,0,0,100
cwp-grid-map-5deg_x_5deg.2544,"MULTIPOLYGON (((85 -120, 85 -115, 80 -115, 80 -120, 85 -120)))",6480115,5deg_x_5deg,NW,-117.5,82.5,6,4,80,115,,40229032897.5685,40229032897.5684,0,0,100
